================================================================================
批量推理结果
模型: /home/minzhi/ws05_fourth_assessment/DeepLearning/best.pth
类别: 3, 4, negative
================================================================================


================================================================================
目录: 3_galaxy_5000_8_1 (共 204 张)
================================================================================
文件名                  预测         置信度        prob[3]      prob[4]      prob[neg]   
roi_118.png          3          0.5623     0.562254     0.322049     0.115698    
roi_119.png          3          0.5627     0.562691     0.321925     0.115385    
roi_120.png          3          0.5631     0.563134     0.321752     0.115114    
roi_121.png          3          0.5621     0.562149     0.322035     0.115815    
roi_122.png          3          0.5624     0.562440     0.321978     0.115582    
roi_123.png          3          0.5619     0.561880     0.322118     0.116003    
roi_124.png          3          0.5624     0.562409     0.321972     0.115618    
roi_125.png          3          0.5623     0.562274     0.322038     0.115688    
roi_126.png          3          0.5629     0.562855     0.321821     0.115324    
roi_127.png          3          0.5622     0.562193     0.322093     0.115714    
roi_128.png          3          0.5629     0.562916     0.321845     0.115238    
roi_129.png          3          0.5624     0.562368     0.322033     0.115598    
roi_130.png          3          0.5610     0.561037     0.322459     0.116504    
roi_131.png          3          0.5623     0.562279     0.322040     0.115681    
roi_132.png          3          0.5627     0.562728     0.321876     0.115396    
roi_133.png          3          0.5622     0.562180     0.322076     0.115744    
roi_134.png          3          0.5622     0.562171     0.322035     0.115794    
roi_135.png          3          0.5626     0.562621     0.321913     0.115465    
roi_136.png          3          0.5621     0.562071     0.322123     0.115806    
roi_137.png          3          0.5623     0.562322     0.321980     0.115698    
roi_138.png          3          0.5623     0.562324     0.322011     0.115666    
roi_139.png          3          0.5623     0.562303     0.321998     0.115700    
roi_140.png          3          0.5619     0.561891     0.322162     0.115947    
roi_141.png          3          0.5620     0.561982     0.322113     0.115905    
roi_142.png          3          0.5625     0.562513     0.321959     0.115528    
roi_143.png          3          0.5629     0.562942     0.321812     0.115247    
roi_144.png          3          0.5617     0.561681     0.322198     0.116121    
roi_145.png          3          0.5618     0.561796     0.322193     0.116011    
roi_146.png          3          0.5624     0.562372     0.322001     0.115627    
roi_147.png          3          0.5624     0.562364     0.321995     0.115641    
roi_148.png          3          0.5624     0.562430     0.322014     0.115556    
roi_149.png          3          0.5625     0.562470     0.321984     0.115546    
roi_150.png          3          0.5621     0.562075     0.322146     0.115779    
roi_151.png          3          0.5633     0.563322     0.321676     0.115002    
roi_152.png          3          0.5618     0.561829     0.322159     0.116013    
roi_153.png          3          0.5625     0.562502     0.321977     0.115521    
roi_154.png          3          0.5627     0.562734     0.321842     0.115423    
roi_155.png          3          0.5624     0.562420     0.321972     0.115608    
roi_156.png          3          0.5626     0.562569     0.321906     0.115524    
roi_157.png          3          0.5624     0.562428     0.321970     0.115602    
roi_158.png          3          0.5626     0.562601     0.321952     0.115447    
roi_159.png          3          0.5622     0.562184     0.322045     0.115771    
roi_160.png          3          0.5616     0.561555     0.322246     0.116200    
roi_161.png          3          0.5623     0.562289     0.322022     0.115689    
roi_162.png          3          0.5625     0.562540     0.321959     0.115501    
roi_163.png          3          0.5617     0.561651     0.322205     0.116145    
roi_164.png          3          0.5620     0.561995     0.322185     0.115821    
roi_165.png          3          0.5624     0.562422     0.321979     0.115598    
roi_166.png          3          0.5628     0.562804     0.321851     0.115345    
roi_167.png          3          0.5627     0.562694     0.321946     0.115360    
roi_168.png          3          0.5625     0.562540     0.321959     0.115501    
roi_169.png          3          0.5625     0.562532     0.321941     0.115526    
roi_170.png          3          0.5623     0.562260     0.322057     0.115683    
roi_171.png          3          0.5625     0.562489     0.321973     0.115538    
roi_172.png          3          0.5629     0.562871     0.321848     0.115281    
roi_173.png          3          0.5622     0.562212     0.322009     0.115779    
roi_174.png          3          0.5625     0.562513     0.321969     0.115517    
roi_175.png          3          0.5624     0.562357     0.322027     0.115616    
roi_176.png          3          0.5624     0.562424     0.321970     0.115606    
roi_177.png          3          0.5628     0.562755     0.321883     0.115362    
roi_178.png          3          0.5623     0.562337     0.322005     0.115657    
roi_179.png          3          0.5623     0.562303     0.322037     0.115660    
roi_180.png          3          0.5625     0.562473     0.321985     0.115542    
roi_181.png          3          0.5620     0.561963     0.322155     0.115882    
roi_182.png          3          0.5627     0.562672     0.321900     0.115428    
roi_183.png          3          0.5621     0.562145     0.322076     0.115779    
roi_184.png          3          0.5625     0.562504     0.321942     0.115555    
roi_185.png          3          0.5621     0.562055     0.322057     0.115888    
roi_186.png          3          0.5623     0.562274     0.322031     0.115695    
roi_187.png          3          0.5622     0.562211     0.322017     0.115772    
roi_188.png          3          0.5619     0.561920     0.322112     0.115968    
roi_189.png          3          0.5623     0.562297     0.322036     0.115667    
roi_190.png          3          0.5622     0.562214     0.321981     0.115805    
roi_191.png          3          0.5622     0.562190     0.322128     0.115682    
roi_192.png          3          0.5622     0.562213     0.322030     0.115757    
roi_193.png          3          0.5620     0.561983     0.322133     0.115884    
roi_194.png          3          0.5621     0.562097     0.322068     0.115835    
roi_195.png          3          0.5623     0.562309     0.321947     0.115745    
roi_196.png          3          0.5617     0.561675     0.322236     0.116088    
roi_197.png          3          0.5624     0.562419     0.322015     0.115566    
roi_198.png          3          0.5624     0.562450     0.321975     0.115575    
roi_199.png          3          0.5617     0.561733     0.322260     0.116007    
roi_200.png          3          0.5623     0.562270     0.322046     0.115684    
roi_201.png          3          0.5620     0.562019     0.322112     0.115868    
roi_202.png          3          0.5628     0.562831     0.321875     0.115294    
roi_203.png          3          0.5622     0.562224     0.322080     0.115696    
roi_204.png          3          0.5627     0.562744     0.321908     0.115348    
roi_205.png          3          0.5618     0.561839     0.322142     0.116019    
roi_206.png          3          0.5623     0.562345     0.321987     0.115668    
roi_207.png          3          0.5625     0.562478     0.322003     0.115519    
roi_208.png          3          0.5616     0.561583     0.322235     0.116182    
roi_209.png          3          0.5624     0.562382     0.322011     0.115608    
roi_210.png          3          0.5627     0.562701     0.321934     0.115366    
roi_211.png          3          0.5622     0.562248     0.321990     0.115762    
roi_212.png          3          0.5621     0.562120     0.322132     0.115748    
roi_213.png          3          0.5619     0.561921     0.322101     0.115978    
roi_214.png          3          0.5621     0.562067     0.322107     0.115826    
roi_215.png          3          0.5623     0.562340     0.322066     0.115594    
roi_216.png          3          0.5628     0.562772     0.321939     0.115289    
roi_217.png          3          0.5624     0.562412     0.322070     0.115518    
roi_218.png          3          0.5623     0.562325     0.322033     0.115642    
roi_219.png          3          0.5623     0.562293     0.322040     0.115666    
roi_220.png          3          0.5625     0.562502     0.321980     0.115518    
roi_221.png          3          0.5625     0.562546     0.321992     0.115462    
roi_222.png          3          0.5619     0.561949     0.322199     0.115852    
roi_223.png          3          0.5621     0.562071     0.322117     0.115811    
roi_224.png          3          0.5624     0.562430     0.322029     0.115541    
roi_225.png          3          0.5627     0.562736     0.321906     0.115359    
roi_226.png          3          0.5624     0.562398     0.322070     0.115532    
roi_227.png          3          0.5624     0.562365     0.322020     0.115615    
roi_228.png          3          0.5622     0.562223     0.322058     0.115719    
roi_229.png          3          0.5628     0.562783     0.321846     0.115371    
roi_230.png          3          0.5619     0.561882     0.322172     0.115946    
roi_231.png          3          0.5617     0.561680     0.322231     0.116089    
roi_232.png          3          0.5623     0.562319     0.322066     0.115615    
roi_233.png          3          0.5623     0.562271     0.322038     0.115691    
roi_234.png          3          0.5626     0.562590     0.321966     0.115444    
roi_235.png          3          0.5629     0.562928     0.321874     0.115198    
roi_236.png          3          0.5623     0.562255     0.322095     0.115651    
roi_237.png          3          0.5624     0.562419     0.322042     0.115539    
roi_238.png          3          0.5620     0.561955     0.322140     0.115905    
roi_239.png          3          0.5628     0.562801     0.321934     0.115265    
roi_240.png          3          0.5625     0.562488     0.321998     0.115514    
roi_241.png          3          0.5614     0.561395     0.322333     0.116272    
roi_242.png          3          0.5623     0.562334     0.322071     0.115596    
roi_243.png          3          0.5620     0.561976     0.322123     0.115901    
roi_244.png          3          0.5621     0.562127     0.322133     0.115740    
roi_245.png          3          0.5630     0.562993     0.321823     0.115184    
roi_246.png          3          0.5626     0.562560     0.321963     0.115476    
roi_247.png          3          0.5621     0.562119     0.322075     0.115807    
roi_248.png          3          0.5630     0.563009     0.321823     0.115167    
roi_249.png          3          0.5622     0.562241     0.322096     0.115663    
roi_250.png          3          0.5626     0.562568     0.321994     0.115437    
roi_251.png          3          0.5622     0.562199     0.322085     0.115716    
roi_252.png          3          0.5621     0.562071     0.322124     0.115806    
roi_253.png          3          0.5617     0.561693     0.322255     0.116053    
roi_254.png          3          0.5629     0.562940     0.321863     0.115197    
roi_255.png          3          0.5622     0.562224     0.322130     0.115647    
roi_256.png          3          0.5623     0.562339     0.322060     0.115601    
roi_257.png          3          0.5626     0.562575     0.321999     0.115425    
roi_258.png          3          0.5618     0.561848     0.322159     0.115993    
roi_259.png          3          0.5621     0.562084     0.322098     0.115818    
roi_260.png          3          0.5621     0.562123     0.322102     0.115775    
roi_261.png          3          0.5623     0.562336     0.322038     0.115626    
roi_262.png          3          0.5620     0.562047     0.322153     0.115800    
roi_263.png          3          0.5620     0.562025     0.322159     0.115817    
roi_264.png          3          0.5619     0.561865     0.322199     0.115936    
roi_265.png          3          0.5621     0.562129     0.322135     0.115737    
roi_266.png          3          0.5627     0.562709     0.321965     0.115327    
roi_267.png          3          0.5622     0.562201     0.322091     0.115708    
roi_268.png          3          0.5623     0.562325     0.322033     0.115642    
roi_269.png          3          0.5615     0.561500     0.322306     0.116194    
roi_270.png          3          0.5626     0.562628     0.321962     0.115409    
roi_271.png          3          0.5622     0.562240     0.322101     0.115659    
roi_272.png          3          0.5623     0.562265     0.322063     0.115672    
roi_273.png          3          0.5628     0.562766     0.321928     0.115306    
roi_274.png          3          0.5623     0.562266     0.322087     0.115647    
roi_275.png          3          0.5624     0.562432     0.322023     0.115545    
roi_276.png          3          0.5632     0.563171     0.321817     0.115012    
roi_277.png          3          0.5627     0.562664     0.321943     0.115392    
roi_278.png          3          0.5618     0.561796     0.322223     0.115981    
roi_279.png          3          0.5624     0.562365     0.322007     0.115628    
roi_280.png          3          0.5626     0.562559     0.322028     0.115414    
roi_281.png          3          0.5627     0.562652     0.321967     0.115380    
roi_282.png          3          0.5625     0.562475     0.322013     0.115512    
roi_283.png          3          0.5627     0.562735     0.321956     0.115310    
roi_284.png          3          0.5628     0.562839     0.321904     0.115257    
roi_285.png          3          0.5628     0.562849     0.321862     0.115289    
roi_286.png          3          0.5624     0.562356     0.322054     0.115590    
roi_287.png          3          0.5614     0.561440     0.322329     0.116231    
roi_288.png          3          0.5627     0.562703     0.321932     0.115365    
roi_289.png          3          0.5625     0.562460     0.322001     0.115539    
roi_290.png          3          0.5627     0.562665     0.321955     0.115380    
roi_291.png          3          0.5619     0.561945     0.322223     0.115832    
roi_292.png          3          0.5621     0.562130     0.322138     0.115732    
roi_293.png          3          0.5627     0.562659     0.321967     0.115373    
roi_294.png          3          0.5618     0.561836     0.322222     0.115942    
roi_295.png          3          0.5624     0.562433     0.321996     0.115571    
roi_296.png          3          0.5632     0.563215     0.321797     0.114988    
roi_297.png          3          0.5627     0.562738     0.321922     0.115339    
roi_298.png          3          0.5628     0.562829     0.321953     0.115218    
roi_299.png          3          0.5628     0.562788     0.321903     0.115309    
roi_35.png           3          0.5615     0.561482     0.322279     0.116239    
roi_36.png           3          0.5623     0.562316     0.321976     0.115708    
roi_37.png           3          0.5613     0.561298     0.322350     0.116352    
roi_38.png           3          0.5630     0.562955     0.321857     0.115189    
roi_39.png           3          0.5623     0.562254     0.322000     0.115746    
roi_40.png           3          0.5630     0.563039     0.321780     0.115180    
roi_41.png           3          0.5622     0.562210     0.322009     0.115780    
roi_42.png           3          0.5622     0.562247     0.322027     0.115726    
roi_43.png           3          0.5624     0.562437     0.322024     0.115539    
roi_44.png           3          0.5622     0.562222     0.322037     0.115741    
roi_45.png           3          0.5618     0.561810     0.322149     0.116041    
roi_46.png           3          0.5623     0.562332     0.322003     0.115665    
roi_47.png           3          0.5622     0.562222     0.322065     0.115714    
roi_48.png           3          0.5615     0.561529     0.322243     0.116228    
roi_49.png           3          0.5614     0.561388     0.322337     0.116275    
roi_50.png           3          0.5621     0.562118     0.322076     0.115806    
roi_51.png           3          0.5626     0.562615     0.321890     0.115495    
roi_52.png           3          0.5624     0.562416     0.321954     0.115630    
roi_53.png           3          0.5623     0.562251     0.322051     0.115698    
roi_54.png           3          0.5620     0.561999     0.322088     0.115913    
roi_55.png           3          0.5618     0.561817     0.322184     0.116000    
roi_56.png           3          0.5625     0.562472     0.321973     0.115555    
roi_57.png           3          0.5628     0.562804     0.321874     0.115322    
roi_58.png           3          0.5620     0.561990     0.322145     0.115865    
roi_59.png           3          0.5626     0.562617     0.321899     0.115485    
roi_60.png           3          0.5622     0.562204     0.322099     0.115697    
roi_61.png           3          0.5620     0.561998     0.322118     0.115884    
roi_62.png           3          0.5617     0.561721     0.322183     0.116096    
roi_63.png           3          0.5619     0.561914     0.322147     0.115939    
roi_64.png           3          0.5621     0.562127     0.322102     0.115771    
roi_65.png           3          0.5625     0.562453     0.321943     0.115604    
roi_66.png           3          0.5625     0.562489     0.321911     0.115600    
roi_67.png           3          0.5624     0.562370     0.322007     0.115623    
roi_68.png           3          0.5621     0.562109     0.322065     0.115825    
roi_69.png           3          0.5626     0.562559     0.321886     0.115555    
roi_70.png           3          0.5618     0.561819     0.322171     0.116010    
roi_71.png           3          0.5625     0.562490     0.321973     0.115537    
roi_72.png           3          0.5618     0.561772     0.322205     0.116023    
roi_73.png           3          0.5624     0.562440     0.321956     0.115604    
roi_74.png           3          0.5627     0.562673     0.321918     0.115410    
roi_75.png           3          0.5621     0.562060     0.322101     0.115838    
roi_76.png           3          0.5616     0.561561     0.322266     0.116173    
roi_77.png           3          0.5623     0.562339     0.321923     0.115737    
roi_78.png           3          0.5622     0.562185     0.322058     0.115757    
roi_79.png           3          0.5626     0.562570     0.321938     0.115491    
roi_80.png           3          0.5614     0.561382     0.322284     0.116335    
roi_81.png           3          0.5622     0.562156     0.322037     0.115808    
roi_82.png           3          0.5622     0.562240     0.322064     0.115695    
roi_83.png           3          0.5619     0.561887     0.322153     0.115960    
roi_84.png           3          0.5627     0.562690     0.321914     0.115396    
roi_85.png           3          0.5615     0.561514     0.322286     0.116200    
roi_86.png           3          0.5625     0.562466     0.321955     0.115579    
roi_87.png           3          0.5622     0.562213     0.321994     0.115793    
roi_88.png           3          0.5621     0.562090     0.322092     0.115818    
roi_89.png           3          0.5624     0.562392     0.322002     0.115606    
roi_90.png           3          0.5620     0.562007     0.322085     0.115908    
roi_91.png           3          0.5629     0.562942     0.321832     0.115226    
roi_92.png           3          0.5625     0.562536     0.321996     0.115468    
roi_93.png           3          0.5624     0.562413     0.321980     0.115607    
roi_94.png           3          0.5621     0.562099     0.322092     0.115809    
roi_95.png           3          0.5615     0.561478     0.322274     0.116248    
roi_96.png           3          0.5618     0.561820     0.322174     0.116006    
roi_97.png           3          0.5620     0.562027     0.322120     0.115853    
roi_98.png           3          0.5616     0.561592     0.322216     0.116192    
roi_99.png           3          0.5624     0.562374     0.321994     0.115632    
--------------------------------------------------------------------------------
统计: 3=265 (100.0%), 4=0 (0.0%), negative=0 (0.0%)

================================================================================
目录: 4_mind_5000_8_1 (共 199 张)
================================================================================
文件名                  预测         置信度        prob[3]      prob[4]      prob[neg]   
--------------------------------------------------------------------------------
roi_101.png          3          0.5483     0.548272     0.326842     0.124886    
roi_102.png          3          0.5482     0.548205     0.326818     0.124976    
roi_103.png          3          0.5483     0.548283     0.326836     0.124881    
roi_104.png          3          0.5480     0.547962     0.326846     0.125193    
roi_105.png          3          0.5478     0.547845     0.326939     0.125216    
roi_106.png          3          0.5478     0.547841     0.326978     0.125181    
roi_107.png          3          0.5478     0.547783     0.326955     0.125262    
roi_108.png          3          0.5476     0.547586     0.326982     0.125432    
roi_109.png          3          0.5474     0.547360     0.327111     0.125529    
roi_110.png          3          0.5475     0.547547     0.327086     0.125367    
roi_111.png          3          0.5471     0.547126     0.327153     0.125720    
roi_112.png          3          0.5470     0.546963     0.327230     0.125807    
roi_113.png          3          0.5465     0.546499     0.327302     0.126198    
roi_114.png          3          0.5465     0.546493     0.327343     0.126164    
roi_115.png          3          0.5461     0.546059     0.327506     0.126435    
roi_116.png          3          0.5459     0.545942     0.327579     0.126478    
roi_117.png          3          0.5456     0.545592     0.327701     0.126707    
roi_118.png          3          0.5456     0.545638     0.327646     0.126716    
roi_119.png          3          0.5454     0.545447     0.327813     0.126741    
roi_120.png          3          0.5456     0.545637     0.327730     0.126633    
roi_121.png          3          0.5453     0.545277     0.327780     0.126943    
roi_122.png          3          0.5450     0.544988     0.327958     0.127054    
roi_123.png          3          0.5449     0.544886     0.327869     0.127246    
roi_124.png          3          0.5446     0.544637     0.327926     0.127437    
roi_125.png          3          0.5445     0.544515     0.328066     0.127419    
roi_126.png          3          0.5445     0.544524     0.328081     0.127395    
roi_127.png          3          0.5444     0.544447     0.328029     0.127523    
roi_128.png          3          0.5443     0.544291     0.328027     0.127682    
roi_129.png          3          0.5446     0.544559     0.328022     0.127418    
roi_130.png          3          0.5445     0.544523     0.327962     0.127514    
roi_131.png          3          0.5450     0.544957     0.327770     0.127273    
roi_132.png          3          0.5459     0.545870     0.327604     0.126526    
roi_133.png          3          0.5460     0.545959     0.327627     0.126415    
roi_134.png          3          0.5463     0.546308     0.327392     0.126300    
roi_135.png          3          0.5466     0.546559     0.327350     0.126091    
roi_136.png          3          0.5467     0.546688     0.327367     0.125945    
roi_137.png          3          0.5464     0.546426     0.327417     0.126157    
roi_138.png          3          0.5465     0.546528     0.327383     0.126089    
roi_139.png          3          0.5467     0.546663     0.327345     0.125991    
roi_140.png          3          0.5466     0.546625     0.327412     0.125963    
roi_141.png          3          0.5468     0.546842     0.327330     0.125827    
roi_142.png          3          0.5466     0.546570     0.327415     0.126015    
roi_143.png          3          0.5469     0.546943     0.327360     0.125697    
roi_144.png          3          0.5466     0.546554     0.327413     0.126033    
roi_145.png          3          0.5465     0.546531     0.327476     0.125993    
roi_146.png          3          0.5463     0.546324     0.327514     0.126162    
roi_147.png          3          0.5468     0.546754     0.327347     0.125899    
roi_148.png          3          0.5466     0.546609     0.327396     0.125995    
roi_149.png          3          0.5463     0.546339     0.327427     0.126234    
roi_150.png          3          0.5464     0.546431     0.327511     0.126058    
roi_151.png          3          0.5459     0.545945     0.327624     0.126431    
roi_152.png          3          0.5461     0.546087     0.327661     0.126252    
roi_153.png          3          0.5461     0.546143     0.327556     0.126301    
roi_154.png          3          0.5456     0.545580     0.327600     0.126820    
roi_155.png          3          0.5457     0.545744     0.327671     0.126585    
roi_156.png          3          0.5458     0.545812     0.327611     0.126578    
roi_157.png          3          0.5457     0.545686     0.327578     0.126736    
roi_158.png          3          0.5457     0.545654     0.327677     0.126670    
roi_159.png          3          0.5456     0.545593     0.327745     0.126663    
roi_160.png          3          0.5454     0.545362     0.327785     0.126853    
roi_161.png          3          0.5457     0.545737     0.327603     0.126660    
roi_162.png          3          0.5454     0.545448     0.327708     0.126844    
roi_163.png          3          0.5451     0.545088     0.327859     0.127053    
roi_164.png          3          0.5462     0.546183     0.327521     0.126296    
roi_165.png          3          0.5460     0.545970     0.327552     0.126478    
roi_166.png          3          0.5461     0.546075     0.327495     0.126430    
roi_167.png          3          0.5461     0.546078     0.327497     0.126426    
roi_168.png          3          0.5456     0.545643     0.327741     0.126616    
roi_169.png          3          0.5461     0.546101     0.327489     0.126410    
roi_170.png          3          0.5460     0.546022     0.327680     0.126298    
roi_171.png          3          0.5462     0.546192     0.327516     0.126292    
roi_172.png          3          0.5465     0.546490     0.327449     0.126061    
roi_173.png          3          0.5464     0.546388     0.327540     0.126072    
roi_174.png          3          0.5468     0.546830     0.327381     0.125788    
roi_175.png          3          0.5467     0.546694     0.327483     0.125824    
roi_176.png          3          0.5467     0.546662     0.327406     0.125932    
roi_177.png          3          0.5469     0.546894     0.327322     0.125784    
roi_178.png          3          0.5466     0.546573     0.327413     0.126014    
roi_179.png          3          0.5465     0.546543     0.327457     0.126000    
roi_180.png          3          0.5468     0.546770     0.327304     0.125926    
roi_181.png          3          0.5466     0.546583     0.327425     0.125992    
roi_182.png          3          0.5465     0.546476     0.327410     0.126114    
roi_183.png          3          0.5461     0.546120     0.327510     0.126370    
roi_184.png          3          0.5465     0.546526     0.327426     0.126048    
roi_185.png          3          0.5462     0.546159     0.327552     0.126289    
roi_186.png          3          0.5462     0.546182     0.327518     0.126300    
roi_187.png          3          0.5460     0.546013     0.327503     0.126485    
roi_188.png          3          0.5462     0.546228     0.327582     0.126190    
roi_189.png          3          0.5460     0.545971     0.327563     0.126466    
roi_190.png          3          0.5460     0.546038     0.327613     0.126349    
roi_191.png          3          0.5460     0.546005     0.327591     0.126404    
roi_192.png          3          0.5461     0.546087     0.327564     0.126348    
roi_193.png          3          0.5463     0.546305     0.327414     0.126281    
roi_194.png          3          0.5464     0.546424     0.327420     0.126156    
roi_195.png          3          0.5466     0.546626     0.327386     0.125988    
roi_196.png          3          0.5462     0.546187     0.327562     0.126251    
roi_197.png          3          0.5464     0.546425     0.327449     0.126125    
roi_198.png          3          0.5466     0.546566     0.327419     0.126015    
roi_199.png          3          0.5465     0.546460     0.327480     0.126060    
roi_200.png          3          0.5463     0.546327     0.327372     0.126302    
roi_201.png          3          0.5467     0.546672     0.327359     0.125969    
roi_202.png          3          0.5466     0.546602     0.327418     0.125980    
roi_203.png          3          0.5465     0.546494     0.327415     0.126091    
roi_204.png          3          0.5470     0.547010     0.327328     0.125662    
roi_205.png          3          0.5470     0.546979     0.327245     0.125776    
roi_206.png          3          0.5466     0.546551     0.327433     0.126016    
roi_207.png          3          0.5466     0.546627     0.327351     0.126022    
roi_208.png          3          0.5467     0.546692     0.327442     0.125866    
roi_209.png          3          0.5467     0.546749     0.327372     0.125879    
roi_210.png          3          0.5465     0.546512     0.327420     0.126067    
roi_211.png          3          0.5469     0.546908     0.327345     0.125747    
roi_212.png          3          0.5468     0.546835     0.327373     0.125791    
roi_213.png          3          0.5468     0.546758     0.327331     0.125911    
roi_214.png          3          0.5467     0.546662     0.327347     0.125991    
roi_215.png          3          0.5465     0.546486     0.327517     0.125997    
roi_216.png          3          0.5469     0.546878     0.327329     0.125793    
roi_217.png          3          0.5468     0.546761     0.327390     0.125849    
roi_218.png          3          0.5469     0.546874     0.327344     0.125782    
roi_219.png          3          0.5472     0.547163     0.327281     0.125556    
roi_220.png          3          0.5474     0.547352     0.327168     0.125480    
roi_221.png          3          0.5467     0.546651     0.327397     0.125951    
roi_222.png          3          0.5469     0.546919     0.327265     0.125816    
roi_223.png          3          0.5473     0.547252     0.327187     0.125562    
roi_224.png          3          0.5470     0.547023     0.327249     0.125728    
roi_225.png          3          0.5473     0.547275     0.327159     0.125566    
roi_226.png          3          0.5472     0.547215     0.327219     0.125566    
roi_227.png          3          0.5472     0.547242     0.327189     0.125569    
roi_228.png          3          0.5474     0.547351     0.327202     0.125447    
roi_229.png          3          0.5473     0.547338     0.327239     0.125423    
roi_230.png          3          0.5472     0.547181     0.327244     0.125575    
roi_231.png          3          0.5473     0.547274     0.327261     0.125465    
roi_232.png          3          0.5471     0.547085     0.327219     0.125696    
roi_233.png          3          0.5473     0.547275     0.327228     0.125497    
roi_234.png          3          0.5471     0.547146     0.327257     0.125597    
roi_235.png          3          0.5473     0.547260     0.327185     0.125555    
roi_236.png          3          0.5478     0.547757     0.327048     0.125195    
roi_237.png          3          0.5475     0.547549     0.327166     0.125285    
roi_238.png          3          0.5473     0.547333     0.327122     0.125546    
roi_239.png          3          0.5474     0.547358     0.327196     0.125446    
roi_240.png          3          0.5475     0.547497     0.327126     0.125377    
roi_241.png          3          0.5472     0.547227     0.327259     0.125514    
roi_242.png          3          0.5471     0.547061     0.327282     0.125658    
roi_243.png          3          0.5470     0.547044     0.327304     0.125652    
roi_244.png          3          0.5473     0.547260     0.327211     0.125530    
roi_245.png          3          0.5472     0.547189     0.327166     0.125646    
roi_246.png          3          0.5469     0.546948     0.327286     0.125766    
roi_247.png          3          0.5470     0.546964     0.327320     0.125716    
roi_248.png          3          0.5473     0.547317     0.327198     0.125485    
roi_249.png          3          0.5473     0.547266     0.327211     0.125523    
roi_250.png          3          0.5478     0.547848     0.327023     0.125129    
roi_251.png          3          0.5475     0.547489     0.327140     0.125370    
roi_252.png          3          0.5478     0.547799     0.327061     0.125140    
roi_253.png          3          0.5474     0.547386     0.327153     0.125460    
roi_254.png          3          0.5478     0.547751     0.327090     0.125159    
roi_255.png          3          0.5471     0.547064     0.327242     0.125694    
roi_256.png          3          0.5473     0.547300     0.327216     0.125483    
roi_257.png          3          0.5472     0.547240     0.327281     0.125480    
roi_258.png          3          0.5473     0.547294     0.327118     0.125588    
roi_259.png          3          0.5477     0.547665     0.327074     0.125260    
roi_260.png          3          0.5473     0.547322     0.327155     0.125523    
roi_261.png          3          0.5477     0.547654     0.327110     0.125235    
roi_262.png          3          0.5474     0.547420     0.327155     0.125426    
roi_263.png          3          0.5473     0.547299     0.327252     0.125449    
roi_264.png          3          0.5473     0.547309     0.327119     0.125572    
roi_265.png          3          0.5474     0.547440     0.327076     0.125483    
roi_266.png          3          0.5470     0.547031     0.327289     0.125680    
roi_267.png          3          0.5473     0.547283     0.327147     0.125570    
roi_268.png          3          0.5473     0.547274     0.327189     0.125537    
roi_269.png          3          0.5475     0.547467     0.327125     0.125409    
roi_270.png          3          0.5475     0.547544     0.327167     0.125290    
roi_271.png          3          0.5470     0.547041     0.327342     0.125617    
roi_272.png          3          0.5472     0.547227     0.327231     0.125542    
roi_273.png          3          0.5474     0.547376     0.327157     0.125467    
roi_274.png          3          0.5474     0.547378     0.327153     0.125469    
roi_275.png          3          0.5474     0.547405     0.327203     0.125392    
roi_276.png          3          0.5477     0.547713     0.327103     0.125183    
roi_277.png          3          0.5476     0.547580     0.327150     0.125270    
roi_278.png          3          0.5478     0.547761     0.327058     0.125181    
roi_279.png          3          0.5471     0.547132     0.327241     0.125627    
roi_280.png          3          0.5474     0.547394     0.327138     0.125469    
roi_281.png          3          0.5472     0.547205     0.327192     0.125602    
roi_282.png          3          0.5473     0.547277     0.327240     0.125483    
roi_283.png          3          0.5476     0.547622     0.327090     0.125288    
roi_284.png          3          0.5474     0.547425     0.327260     0.125315    
roi_285.png          3          0.5470     0.546972     0.327325     0.125704    
roi_286.png          3          0.5473     0.547258     0.327205     0.125537    
roi_287.png          3          0.5474     0.547374     0.327158     0.125468    
roi_288.png          3          0.5467     0.546704     0.327427     0.125869    
roi_289.png          3          0.5476     0.547561     0.327103     0.125336    
roi_290.png          3          0.5474     0.547362     0.327106     0.125532    
roi_291.png          3          0.5478     0.547830     0.327010     0.125160    
roi_292.png          3          0.5470     0.546995     0.327219     0.125787    
roi_293.png          3          0.5475     0.547539     0.327079     0.125382    
roi_294.png          3          0.5474     0.547433     0.327091     0.125476    
roi_295.png          3          0.5474     0.547399     0.327139     0.125461    
roi_296.png          3          0.5474     0.547379     0.327132     0.125489    
roi_297.png          3          0.5476     0.547552     0.327130     0.125318    
roi_298.png          3          0.5476     0.547554     0.327072     0.125374    
roi_299.png          3          0.5474     0.547380     0.327178     0.125442    
--------------------------------------------------------------------------------
统计: 3=199 (100.0%), 4=0 (0.0%), negative=0 (0.0%)

================================================================================
目录: 4_mind_5000_8_2 (共 47 张)
================================================================================
文件名                  预测         置信度        prob[3]      prob[4]      prob[neg]   
--------------------------------------------------------------------------------
roi_100.png          3          0.5411     0.541075     0.327811     0.131113    
roi_101.png          3          0.5410     0.541000     0.327830     0.131170    
roi_102.png          3          0.5411     0.541075     0.327822     0.131103    
roi_103.png          3          0.5411     0.541113     0.327775     0.131112    
roi_104.png          3          0.5413     0.541267     0.327814     0.130919    
roi_105.png          3          0.5413     0.541293     0.327750     0.130957    
roi_106.png          3          0.5414     0.541363     0.327683     0.130954    
